# device warming up from 21 °C to 27 °C (measured at case), watching a ceiling of 19.25 °C
#rmin rmax central devtempsns
15543 15833 15629 4235
15541 15829 15628 4235
15541 15830 15628 4235
15541 15834 15628 4236
15540 15836 15629 4236
15537 15833 15629 4235
15540 15834 15629 4235
15542 15837 15630 4235
15543 15833 15628 4236
15546 15831 15629 4235
15541 15831 15631 4235
15540 15830 15628 4235
15543 15830 15628 4235
15540 15834 15630 4236
15539 15835 15632 4236
15549 15825 15629 4236
15549 15826 15629 4235
15544 15831 15628 4237
15543 15832 15629 4235
15543 15826 15633 4236
15541 15824 15632 4236
15546 15824 15632 4236
15539 15825 15628 4236
15548 15826 15626 4235
15545 15827 15627 4235
15546 15822 15627 4236
15550 15829 15627 4235
15543 15827 15623 4236
15553 15825 15623 4235
15542 15826 15624 4235
15546 15829 15625 4235
15545 15832 15624 4235
15547 15833 15627 4235
15541 15828 15627 4235
15545 15828 15625 4236
15548 15824 15626 4235
15546 15827 15623 4235
15546 15832 15623 4236
15546 15830 15623 4235
15542 15835 15625 4235
15543 15831 15625 4235
15539 15828 15624 4235
15547 15830 15625 4235
15545 15822 15624 4235
15544 15829 15626 4236
15544 15828 15626 4235
15548 15826 15627 4235
15543 15829 15625 4236
15545 15831 15623 4236
15547 15825 15626 4236
15544 15827 15629 4235
15544 15829 15628 4236
15542 15826 15629 4236
15543 15830 15628 4235
15543 15832 15625 4236
15542 15830 15627 4236
15542 15826 15625 4236
15542 15831 15628 4235
15545 15827 15627 4236
15544 15831 15627 4235
15541 15826 15624 4235
15544 15825 15626 4236
15544 15826 15625 4236
15543 15836 15624 4236
15547 15830 15625 4236
15541 15833 15625 4235
15540 15834 15623 4236
15547 15828 15623 4236
15542 15833 15623 4236
15543 15828 15626 4234
15543 15834 15626 4236
15543 15833 15626 4236
15541 15836 15625 4235
15543 15831 15625 4235
15546 15829 15625 4236
15543 15831 15626 4235
15551 15828 15633 4235
15549 15828 15632 4236
15546 15829 15632 4235
15544 15825 15631 4235
15539 15830 15633 4235
15545 15831 15631 4235
15549 15829 15632 4236
15547 15832 15631 4236
15545 15836 15630 4235
15534 15828 15629 4235
15542 15830 15628 4235
15542 15833 15629 4235
15539 15830 15628 4235
15535 15829 15628 4235
15534 15829 15632 4236
15534 15826 15628 4235
15540 15827 15630 4235
15535 15826 15632 4236
15532 15826 15633 4236
15537 15824 15633 4235
15533 15825 15632 4235
15537 15824 15631 4236
15538 15827 15630 4236
15540 15825 15633 4236
15538 15824 15630 4235
15542 15822 15629 4235
15540 15824 15629 4236
15543 15825 15632 4236
15540 15824 15631 4235
15542 15828 15630 4236
15544 15826 15628 4236
15543 15830 15630 4235
15534 15824 15626 4236
15536 15830 15626 4235
15539 15821 15627 4235
15535 15824 15628 4235
15540 15821 15628 4236
15540 15826 15628 4234
15536 15823 15626 4235
15537 15820 15625 4235
15537 15819 15626 4235
15537 15820 15626 4236
15533 15821 15628 4235
15539 15824 15629 4235
15543 15823 15626 4235
15538 15829 15627 4235
15536 15825 15625 4235
15541 15823 15627 4235
15539 15824 15630 4236
15544 15824 15632 4237
15541 15822 15632 4235
15541 15818 15629 4235
15537 15823 15629 4236
15544 15821 15629 4235
15540 15822 15628 4235
15542 15819 15628 4235
15539 15823 15627 4235
15538 15824 15628 4235
15547 15823 15630 4236
15544 15822 15630 4236
15540 15822 15628 4236
15540 15824 15630 4236
15545 15821 15631 4236
15539 15824 15631 4235
15539 15823 15629 4235
15545 15823 15628 4235
15537 15829 15629 4235
15539 15830 15628 4236
15539 15830 15629 4235
15538 15824 15629 4236
15540 15824 15627 4236
15540 15829 15627 4235
15539 15828 15628 4236
15537 15827 15629 4236
15540 15828 15628 4235
15539 15826 15628 4236
15538 15829 15627 4236
15536 15828 15630 4235
15542 15828 15630 4235
15541 15830 15630 4236
15535 15826 15632 4235
15539 15829 15631 4236
15537 15828 15629 4236
15536 15826 15631 4236
15538 15827 15631 4236
15541 15825 15628 4235
15540 15828 15630 4236
15540 15824 15630 4236
15536 15826 15630 4235
15537 15830 15631 4235
15536 15827 15629 4237
15530 15829 15628 4236
15532 15830 15627 4236
15538 15827 15630 4236
15533 15827 15628 4236
15534 15828 15626 4235
15532 15825 15626 4236
15531 15824 15627 4236
15532 15826 15625 4236
15539 15827 15627 4236
15532 15834 15627 4237
15533 15833 15627 4236
15534 15826 15627 4236
15531 15828 15628 4236
15530 15830 15628 4237
15536 15827 15631 4236
15533 15829 15631 4236
15531 15830 15628 4236
15543 15827 15628 4236
15538 15825 15630 4237
15536 15827 15628 4237
15536 15825 15628 4236
15536 15824 15627 4236
15536 15825 15627 4236
15541 15826 15628 4236
15538 15828 15627 4236
15537 15825 15629 4235
15536 15829 15628 4236
15540 15825 15627 4236
15535 15827 15629 4236
15533 15830 15631 4236
15537 15826 15629 4236
15549 15828 15631 4236
15546 15827 15629 4236
15549 15825 15629 4235
15545 15829 15630 4236
15541 15827 15628 4237
15542 15833 15628 4236
15545 15828 15632 4236
15543 15829 15630 4236
15539 15829 15628 4236
15541 15828 15627 4236
15536 15826 15630 4236
15542 15826 15629 4237
15541 15825 15627 4236
15538 15826 15627 4236
15536 15826 15629 4236
15537 15824 15629 4236
15540 15824 15628 4236
15537 15824 15629 4236
15541 15825 15628 4236
15544 15826 15628 4236
15542 15827 15626 4236
15535 15824 15630 4235
15538 15821 15629 4236
15540 15821 15630 4236
15540 15820 15630 4235
15541 15824 15629 4236
15538 15824 15631 4236
15545 15825 15630 4236
15541 15829 15630 4237
15539 15828 15631 4237
15542 15824 15631 4236
15540 15828 15630 4236
15534 15825 15630 4236
15540 15828 15631 4237
15537 15824 15630 4236
15538 15824 15629 4235
15534 15825 15628 4236
15544 15829 15629 4236
15539 15825 15629 4236
15537 15826 15628 4236
15538 15829 15626 4236
15539 15829 15627 4236
15537 15833 15629 4235
15534 15828 15627 4236
15536 15830 15632 4236
15539 15827 15632 4235
15541 15825 15632 4235
15540 15827 15633 4236
15538 15825 15632 4236
15534 15829 15630 4236
15542 15829 15631 4236
15536 15828 15630 4236
15537 15826 15628 4236
15541 15827 15630 4236
15539 15827 15628 4235
15541 15829 15628 4235
15538 15828 15628 4236
15541 15825 15627 4235
15538 15826 15627 4236
15539 15827 15627 4236
15535 15825 15625 4236
15542 15833 15630 4235
15539 15828 15626 4235
15544 15832 15627 4235
15546 15836 15624 4236
15547 15833 15624 4236
15541 15831 15624 4235
15540 15828 15625 4236
15537 15828 15626 4235
15540 15827 15626 4236
15543 15826 15629 4236
15541 15826 15624 4235
15537 15830 15627 4236
15541 15826 15628 4235
15537 15826 15626 4234
15538 15828 15626 4235
15537 15831 15625 4235
15536 15830 15626 4235
15534 15832 15625 4235
15537 15831 15626 4236
15532 15835 15628 4235
15537 15834 15630 4235
15535 15837 15629 4235
15538 15829 15627 4235
15536 15835 15628 4236
15537 15834 15627 4235
15537 15834 15626 4235
15538 15829 15624 4235
15540 15835 15625 4235
15542 15830 15626 4236
15540 15835 15628 4236
15534 15836 15627 4237
15539 15837 15628 4235
15538 15833 15628 4235
15542 15833 15630 4236
15538 15829 15629 4236
15535 15833 15630 4236
15541 15834 15628 4236
15539 15833 15629 4236
15534 15833 15629 4235
15537 15831 15622 4235
15534 15832 15625 4236
15544 15829 15624 4235
15535 15836 15628 4235
15541 15833 15629 4236
15535 15832 15629 4236
15542 15831 15628 4235
15534 15835 15624 4236
15541 15831 15627 4235
15540 15829 15628 4236
15533 15832 15628 4235
15539 15833 15629 4235
15530 15829 15630 4236
15538 15832 15633 4236
15536 15833 15630 4236
15538 15825 15631 4235
15539 15829 15629 4236
15537 15827 15630 4236
15533 15826 15630 4236
15531 15831 15629 4235
15531 15826 15631 4236
15530 15831 15630 4235
15542 15831 15633 4236
15547 15825 15632 4235
15542 15825 15631 4235
15544 15826 15630 4236
15542 15826 15630 4235
15547 15832 15632 4235
15539 15827 15631 4235
15541 15827 15631 4235
15544 15828 15630 4235
15538 15824 15631 4236
15544 15824 15632 4235
15543 15827 15632 4236
15539 15830 15633 4236
15543 15826 15631 4235
15543 15824 15631 4236
15545 15825 15628 4235
15544 15822 15628 4236
15539 15824 15630 4236
15542 15824 15630 4236
15533 15824 15631 4236
15537 15826 15632 4237
15539 15827 15633 4235
15543 15821 15629 4236
15538 15826 15631 4236
15539 15826 15634 4236
15541 15825 15633 4236
15541 15825 15632 4235
15540 15826 15631 4235
15543 15827 15633 4236
15537 15825 15629 4235
15532 15827 15631 4236
15543 15823 15631 4236
15539 15824 15631 4236
15546 15824 15633 4236
15538 15825 15630 4235
15537 15826 15629 4235
15544 15825 15630 4235
15546 15826 15630 4236
15543 15823 15628 4236
15543 15825 15627 4236
15547 15823 15629 4235
15544 15824 15628 4236
15541 15824 15628 4236
15536 15825 15631 4236
15537 15825 15630 4235
15539 15825 15631 4236
15536 15826 15633 4236
15537 15823 15630 4235
15533 15828 15633 4235
15540 15824 15629 4236
15539 15826 15632 4236
15538 15826 15632 4236
15539 15829 15628 4235
15549 15831 15629 4236
15544 15827 15627 4236
15539 15827 15628 4236
15542 15826 15628 4236
15545 15828 15628 4236
15540 15828 15632 4236
15543 15825 15631 4237
15545 15824 15632 4237
15551 15831 15634 4236
15552 15829 15633 4236
15549 15825 15630 4236
15549 15826 15632 4236
15549 15823 15634 4235
15546 15825 15634 4236
15549 15824 15635 4236
15550 15824 15632 4236
15552 15826 15632 4236
15547 15820 15632 4236
15547 15827 15631 4236
15543 15825 15629 4236
15548 15823 15630 4236
15547 15823 15630 4235
15544 15824 15630 4235
15547 15826 15629 4235
15549 15824 15631 4236
15547 15824 15632 4236
15547 15826 15636 4236
15543 15830 15634 4236
15539 15827 15632 4235
15545 15823 15634 4235
15542 15824 15634 4236
15543 15827 15635 4236
15547 15823 15631 4235
15544 15827 15632 4236
15543 15822 15634 4236
15547 15824 15630 4236
15548 15826 15630 4236
15541 15826 15630 4236
15538 15825 15632 4236
15544 15829 15632 4236
15544 15826 15631 4236
15541 15823 15631 4236
15541 15824 15635 4236
15539 15824 15637 4236
15542 15824 15634 4236
15538 15823 15634 4236
15537 15821 15634 4236
15540 15828 15635 4236
15545 15826 15638 4236
15541 15822 15636 4236
15545 15823 15635 4235
15542 15825 15637 4236
15544 15823 15636 4236
15546 15824 15636 4237
15548 15822 15636 4236
15546 15824 15635 4236
15541 15826 15636 4236
15542 15823 15635 4236
15544 15825 15635 4236
15546 15826 15634 4237
15546 15827 15634 4235
15544 15822 15633 4237
15548 15823 15631 4236
15545 15823 15629 4236
15544 15823 15629 4236
15544 15825 15632 4236
15541 15822 15633 4236
15546 15824 15629 4236
15545 15823 15630 4235
15549 15829 15633 4237
15545 15827 15631 4236
15549 15828 15633 4236
15543 15831 15633 4237
15546 15829 15632 4236
15547 15833 15633 4237
15542 15830 15632 4237
15545 15827 15632 4236
15550 15830 15631 4235
15544 15828 15633 4236
15548 15827 15630 4236
15544 15827 15629 4236
15543 15824 15627 4236
15547 15827 15627 4236
15547 15832 15629 4236
15546 15829 15627 4236
15544 15829 15629 4236
15544 15830 15627 4236
15541 15830 15628 4236
15538 15830 15627 4236
15542 15831 15627 4235
15546 15829 15627 4235
15547 15830 15629 4236
15544 15829 15628 4236
15544 15829 15630 4236
15543 15830 15631 4236
15541 15831 15632 4235
15545 15829 15630 4235
15545 15830 15630 4236
15541 15828 15628 4236
15543 15825 15626 4236
15537 15830 15628 4235
15540 15831 15628 4236
15539 15828 15628 4235
15540 15825 15628 4235
15541 15829 15628 4235
15538 15828 15628 4236
15538 15829 15628 4236
15543 15831 15630 4236
15540 15828 15629 4237
15538 15828 15628 4235
15537 15828 15629 4236
15535 15831 15630 4236
15540 15827 15630 4236
15545 15829 15629 4236
15542 15828 15629 4236
15544 15829 15627 4236
15549 15827 15629 4235
15544 15831 15629 4236
15545 15831 15630 4237
15542 15833 15625 4236
15543 15830 15629 4236
15543 15832 15626 4236
15541 15830 15630 4235
15541 15832 15631 4236
15538 15830 15633 4235
15542 15828 15632 4235
15541 15830 15628 4236
15544 15831 15630 4237
15543 15833 15627 4237
15540 15831 15627 4235
15542 15828 15629 4236
15545 15828 15629 4236
15540 15826 15630 4237
15542 15826 15629 4235
15546 15824 15632 4236
15548 15826 15631 4236
15547 15824 15629 4235
15542 15826 15630 4235
15546 15828 15628 4236
15545 15827 15630 4235
15542 15827 15628 4236
15543 15829 15628 4236
15540 15827 15629 4236
15542 15825 15628 4236
15542 15826 15629 4235
15543 15828 15628 4236
15541 15827 15628 4236
15543 15827 15628 4236
15541 15827 15629 4235
15544 15825 15629 4236
15543 15825 15628 4236
15543 15830 15630 4236
15539 15824 15631 4235
15541 15827 15628 4236
15543 15828 15630 4236
15546 15828 15629 4236
15536 15825 15627 4235
15544 15828 15626 4236
15537 15826 15628 4236
15539 15823 15628 4236
15539 15825 15626 4235
15542 15825 15625 4236
15540 15830 15628 4235
15541 15825 15629 4236
15540 15834 15631 4236
15539 15832 15629 4236
15541 15832 15631 4235
15532 15835 15630 4235
15540 15837 15631 4236
15540 15833 15628 4236
15542 15837 15630 4236
15542 15832 15629 4237
15544 15831 15630 4236
15545 15830 15632 4236
15539 15831 15631 4236
15543 15832 15632 4236
15544 15830 15630 4236
15539 15832 15635 4236
15540 15832 15631 4236
15539 15831 15629 4235
15542 15832 15631 4235
15545 15829 15631 4236
15541 15833 15630 4236
15540 15827 15633 4235
15542 15830 15632 4235
15541 15828 15630 4236
15538 15826 15626 4236
15543 15830 15628 4236
15542 15831 15631 4236
15543 15830 15629 4236
15542 15833 15627 4236
15553 15822 15632 4235
15547 15822 15633 4236
15544 15825 15632 4235
15545 15825 15632 4236
15546 15826 15633 4235
15541 15823 15632 4237
15541 15826 15634 4236
15543 15825 15631 4235
15543 15821 15628 4236
15547 15824 15629 4236
15540 15823 15629 4236
15544 15825 15630 4236
15542 15822 15629 4237
15542 15820 15627 4236
15544 15825 15628 4236
15542 15825 15632 4236
15543 15829 15629 4236
15549 15823 15628 4236
15550 15825 15631 4236
15543 15826 15633 4236
15539 15829 15633 4237
15545 15832 15633 4237
15541 15828 15633 4236
15548 15826 15634 4236
15542 15823 15632 4236
15542 15828 15633 4236
15543 15824 15630 4236
15538 15824 15629 4235
15536 15828 15630 4236
15538 15827 15630 4237
15542 15825 15630 4236
15543 15826 15631 4236
15537 15825 15631 4235
15545 15826 15634 4236
15542 15821 15634 4236
15541 15823 15633 4237
15539 15822 15633 4236
15542 15824 15633 4237
15541 15824 15631 4235
15541 15821 15631 4235
15546 15823 15631 4236
15543 15823 15628 4236
15542 15822 15628 4236
15541 15822 15632 4236
15538 15823 15633 4236
15546 15822 15632 4235
15545 15823 15632 4236
15543 15828 15628 4236
15543 15825 15631 4236
15543 15826 15631 4236
15540 15825 15632 4235
15545 15825 15632 4235
15536 15826 15632 4236
15541 15824 15630 4236
15544 15825 15627 4235
15539 15827 15627 4236
15540 15825 15629 4236
15541 15824 15627 4235
15539 15828 15630 4236
15542 15829 15628 4237
15542 15825 15630 4236
15550 15827 15635 4235
15549 15821 15635 4236
15545 15817 15631 4236
15549 15822 15631 4236
15550 15826 15629 4236
15551 15828 15627 4235
15551 15823 15628 4236
15552 15827 15629 4236
15548 15828 15628 4236
15548 15825 15629 4236
15546 15824 15629 4236
15547 15824 15629 4236
15543 15825 15630 4235
15547 15821 15635 4235
15551 15823 15629 4236
15546 15823 15628 4235
15549 15822 15630 4236
15549 15823 15628 4235
15550 15822 15630 4236
15547 15821 15630 4236
15548 15825 15629 4236
15550 15824 15629 4235
15547 15826 15631 4236
15547 15825 15633 4236
15548 15823 15632 4236
15548 15823 15631 4236
15548 15825 15633 4236
15548 15822 15631 4236
15551 15817 15629 4236
15548 15822 15626 4236
15546 15821 15626 4236
15545 15823 15629 4235
15548 15819 15629 4235
15550 15821 15628 4236
15548 15820 15632 4236
15543 15829 15631 4237
15546 15825 15633 4236
15545 15823 15632 4236
15548 15818 15629 4237
15542 15823 15630 4235
15543 15819 15630 4236
15547 15821 15629 4236
15544 15825 15629 4236
15545 15822 15629 4236
15546 15823 15628 4235
15550 15825 15630 4235
15548 15823 15631 4236
15547 15823 15630 4236
15546 15828 15632 4236
15544 15828 15632 4235
15546 15823 15632 4235
15549 15823 15633 4236
15545 15822 15630 4235
15544 15821 15630 4236
15544 15821 15629 4236
15543 15820 15629 4235
15545 15820 15630 4235
15543 15823 15629 4236
15542 15819 15631 4236
15545 15820 15632 4236
15543 15824 15631 4236
15543 15827 15629 4236
15541 15822 15630 4235
15545 15825 15629 4236
15545 15828 15631 4236
15540 15823 15630 4235
15543 15827 15630 4236
15544 15830 15627 4236
15538 15831 15627 4236
15538 15826 15626 4236
15536 15825 15626 4236
15540 15828 15625 4236
15539 15827 15626 4236
15540 15830 15625 4235
15538 15831 15627 4236
15539 15825 15627 4236
15533 15828 15627 4236
15538 15827 15629 4237
15535 15828 15628 4237
15540 15827 15628 4236
15541 15827 15625 4236
15536 15829 15627 4236
15532 15829 15627 4237
15544 15833 15625 4237
15536 15827 15624 4236
15538 15829 15626 4236
15533 15823 15626 4237
15534 15830 15626 4236
15536 15827 15625 4237
15539 15825 15625 4236
15538 15829 15625 4236
15539 15825 15628 4236
15533 15828 15629 4236
15543 15826 15627 4236
15537 15826 15629 4236
15540 15832 15626 4237
15539 15828 15626 4236
15536 15828 15625 4236
15539 15828 15626 4236
15538 15829 15626 4237
15540 15827 15626 4235
15533 15824 15624 4236
15536 15827 15623 4236
15539 15827 15625 4237
15536 15826 15625 4236
15543 15827 15625 4237
15539 15825 15625 4235
15539 15829 15623 4237
15540 15826 15624 4237
15538 15824 15623 4236
15535 15830 15626 4236
15540 15824 15627 4236
15543 15830 15626 4236
15544 15828 15627 4237
15536 15828 15629 4236
15540 15827 15627 4237
15533 15830 15627 4237
15538 15830 15627 4235
15534 15830 15625 4237
15540 15827 15627 4235
15534 15828 15626 4236
15532 15825 15626 4236
15548 15830 15637 4236
15548 15829 15637 4235
15545 15827 15634 4236
15547 15831 15634 4236
15545 15831 15633 4237
15543 15831 15629 4236
15547 15827 15630 4236
15547 15831 15631 4236
15547 15833 15630 4237
15542 15830 15631 4236
15542 15832 15630 4237
15537 15836 15627 4236
15534 15830 15629 4236
15540 15833 15625 4237
15544 15831 15628 4236
15547 15831 15629 4236
15540 15835 15628 4237
15542 15833 15628 4236
15540 15836 15628 4237
15546 15830 15626 4237
15542 15833 15628 4237
15543 15835 15626 4236
15545 15835 15626 4236
15546 15831 15629 4235
15545 15831 15630 4236
15545 15830 15628 4236
15545 15835 15625 4237
15542 15832 15626 4237
15543 15833 15626 4236
15542 15832 15625 4237
15544 15829 15625 4236
15544 15836 15625 4236
15543 15827 15626 4236
15547 15833 15625 4237
15544 15834 15627 4237
15542 15830 15627 4236
15545 15836 15628 4236
15547 15835 15628 4237
15546 15831 15627 4236
15543 15833 15629 4236
15547 15832 15628 4237
15544 15830 15626 4236
15545 15834 15629 4236
15545 15833 15629 4237
15548 15832 15628 4237
15547 15830 15628 4236
15548 15836 15626 4237
15547 15830 15627 4236
15549 15829 15627 4236
15547 15834 15629 4237
15544 15834 15630 4237
15541 15833 15630 4236
15545 15832 15630 4237
15548 15833 15629 4236
15550 15832 15629 4236
15546 15832 15626 4236
15548 15830 15626 4236
15548 15828 15627 4236
15548 15830 15625 4236
15547 15829 15624 4236
15549 15834 15624 4236
15544 15831 15635 4235
15544 15826 15636 4236
15550 15828 15637 4236
15548 15828 15635 4236
15547 15829 15638 4237
15549 15827 15636 4235
15546 15828 15635 4237
15542 15828 15637 4236
15546 15832 15633 4237
15548 15828 15635 4236
15540 15830 15635 4236
15544 15828 15634 4236
15546 15827 15631 4237
15543 15825 15633 4236
15544 15828 15631 4236
15547 15829 15631 4236
15547 15829 15632 4236
15544 15826 15632 4235
15545 15825 15632 4236
15542 15830 15632 4236
15540 15832 15635 4236
15535 15830 15637 4237
15540 15825 15633 4236
15546 15826 15633 4236
15544 15827 15632 4236
15545 15829 15634 4236
15541 15825 15629 4236
15544 15826 15632 4236
15544 15824 15630 4236
15539 15826 15630 4235
15545 15823 15630 4236
15544 15828 15631 4236
15545 15820 15634 4235
15543 15825 15631 4235
15539 15829 15631 4235
15543 15824 15632 4235
15539 15825 15631 4236
15542 15825 15633 4235
15544 15823 15633 4236
15541 15824 15634 4235
15544 15825 15636 4235
15541 15829 15633 4236
15543 15824 15636 4236
15542 15827 15634 4236
15540 15824 15633 4236
15544 15822 15634 4235
15539 15824 15636 4235
15543 15823 15635 4236
15539 15824 15636 4235
15539 15824 15634 4236
15541 15822 15634 4236
15542 15828 15633 4236
15537 15824 15632 4236
15541 15829 15634 4235
15534 15829 15636 4236
15545 15828 15636 4236
15537 15826 15637 4236
15543 15825 15635 4236
15535 15827 15634 4236
15542 15829 15635 4236
15541 15827 15635 4236
15544 15825 15628 4236
15546 15827 15630 4236
15544 15824 15629 4236
15540 15822 15628 4237
15545 15822 15627 4236
15545 15821 15628 4236
15542 15820 15627 4236
15544 15822 15628 4237
15545 15821 15626 4236
15539 15824 15625 4236
15545 15826 15629 4236
15538 15823 15626 4237
15540 15826 15626 4236
15543 15820 15624 4235
15542 15820 15627 4236
15540 15822 15628 4236
15544 15824 15628 4236
15540 15824 15628 4236
15546 15820 15624 4236
15538 15821 15626 4236
15544 15822 15625 4236
15542 15825 15621 4236
15547 15823 15623 4236
15540 15823 15621 4236
15540 15824 15622 4235
15542 15824 15622 4235
15538 15820 15621 4235
15541 15820 15621 4235
15540 15823 15622 4236
15540 15820 15624 4236
15542 15824 15624 4235
15540 15825 15625 4236
15535 15822 15623 4236
15540 15821 15622 4235
15541 15819 15622 4235
15541 15821 15622 4236
15539 15819 15620 4236
15538 15825 15622 4236
15534 15823 15625 4236
15542 15826 15626 4236
15539 15827 15627 4237
15534 15825 15626 4236
15538 15829 15623 4236
15537 15825 15621 4236
15535 15824 15623 4236
15538 15824 15623 4235
15537 15823 15626 4235
15536 15822 15624 4235
15538 15820 15624 4236
15539 15821 15623 4237
15542 15822 15623 4235
15539 15821 15621 4236
15533 15820 15624 4236
15540 15825 15624 4236
15540 15821 15626 4236
15538 15819 15626 4236
15537 15822 15623 4236
15537 15820 15624 4236
15534 15817 15621 4236
15541 15820 15622 4236
15535 15820 15622 4235
15544 15826 15634 4236
15540 15821 15634 4236
15536 15824 15633 4236
15536 15826 15631 4235
15542 15824 15629 4236
15538 15823 15630 4235
15539 15823 15632 4235
15541 15824 15634 4236
15540 15829 15632 4235
15538 15829 15631 4235
15540 15826 15629 4235
15540 15824 15631 4235
15539 15828 15630 4236
15544 15827 15630 4235
15547 15829 15630 4236
15546 15827 15624 4236
15542 15829 15627 4234
15540 15828 15627 4237
15545 15829 15630 4236
15541 15827 15629 4235
15542 15828 15631 4236
15544 15826 15632 4236
15545 15830 15629 4236
15540 15826 15630 4236
15541 15833 15630 4236
15540 15830 15633 4235
15538 15824 15630 4236
15537 15827 15630 4235
15536 15826 15632 4235
15537 15824 15631 4236
15543 15821 15631 4235
15541 15824 15630 4236
15540 15825 15630 4235
15544 15826 15630 4235
15532 15822 15627 4236
15539 15829 15627 4235
15542 15826 15631 4235
15537 15825 15631 4235
15543 15825 15632 4236
15540 15824 15631 4235
15539 15825 15628 4236
15541 15830 15628 4235
15540 15831 15628 4236
15545 15827 15629 4236
15541 15824 15628 4235
15542 15827 15629 4235
15542 15827 15629 4235
15536 15826 15627 4236
15544 15824 15628 4234
15545 15827 15632 4235
15543 15827 15631 4236
15538 15823 15630 4236
15541 15828 15631 4236
15542 15828 15632 4236
15539 15827 15634 4236
15541 15825 15632 4235
15544 15827 15629 4236
15543 15829 15632 4235
15540 15821 15630 4235
15539 15828 15632 4236
15541 15827 15631 4235
15548 15832 15637 4235
15551 15829 15636 4235
15545 15826 15633 4236
15541 15827 15634 4235
15545 15830 15633 4236
15549 15825 15636 4236
15544 15830 15632 4236
15545 15833 15634 4236
15548 15834 15633 4236
15550 15832 15632 4236
15546 15834 15632 4236
15546 15831 15632 4236
15549 15830 15630 4235
15546 15826 15631 4236
15545 15829 15631 4236
15540 15828 15629 4235
15543 15829 15630 4236
15545 15831 15632 4235
15547 15831 15632 4236
15545 15834 15631 4235
15543 15828 15631 4235
15547 15825 15631 4236
15545 15826 15633 4235
15546 15829 15631 4236
15540 15826 15632 4236
15536 15832 15631 4235
15545 15836 15630 4236
15547 15840 15632 4235
15543 15840 15630 4235
15543 15834 15629 4235
15543 15831 15628 4236
15541 15833 15631 4236
15546 15831 15631 4236
15547 15833 15630 4235
15548 15830 15633 4236
15550 15831 15636 4236
15547 15832 15636 4236
15545 15832 15633 4237
15542 15831 15634 4236
15548 15829 15634 4235
15546 15835 15633 4235
15545 15835 15634 4234
15545 15829 15632 4235
15544 15830 15631 4235
15545 15828 15633 4235
15542 15831 15632 4235
15546 15833 15629 4236
15545 15833 15630 4236
15544 15835 15629 4235
15540 15832 15628 4236
15541 15829 15627 4235
15545 15832 15627 4235
15548 15830 15628 4235
15543 15832 15629 4236
15542 15831 15629 4235
15545 15833 15626 4235
15548 15835 15627 4235
15545 15831 15629 4236
15542 15833 15629 4235
15544 15832 15630 4235
15547 15830 15633 4235
15536 15824 15632 4236
15543 15824 15632 4236
15542 15822 15630 4235
15545 15822 15630 4235
15541 15824 15627 4235
15541 15823 15630 4236
15539 15828 15626 4236
15542 15823 15626 4235
15544 15825 15624 4235
15544 15825 15623 4235
15540 15827 15624 4235
15542 15826 15626 4235
15539 15822 15628 4235
15542 15822 15627 4235
15545 15825 15625 4236
15536 15824 15626 4235
15534 15823 15627 4235
15537 15826 15627 4236
15540 15825 15626 4235
15542 15825 15628 4236
15538 15823 15629 4236
15542 15825 15624 4236
15543 15830 15626 4235
15540 15823 15626 4235
15541 15829 15625 4236
15540 15825 15624 4235
15538 15825 15625 4236
15540 15826 15624 4236
15545 15823 15625 4235
15539 15822 15629 4235
15540 15828 15627 4236
15542 15827 15627 4236
15541 15825 15629 4236
15538 15824 15629 4235
15538 15823 15628 4235
15541 15822 15623 4235
15535 15824 15625 4235
15543 15830 15626 4236
15540 15827 15626 4235
15538 15825 15628 4235
15545 15826 15626 4236
15544 15824 15626 4235
15540 15826 15626 4236
15547 15825 15625 4236
15540 15826 15627 4236
15543 15828 15625 4235
15536 15827 15626 4236
15540 15825 15626 4236
15540 15827 15626 4236
15545 15827 15624 4236
15535 15825 15623 4235
15544 15826 15628 4235
15539 15827 15630 4236
15543 15829 15630 4235
15542 15824 15630 4235
15539 15824 15627 4235
15541 15822 15625 4235
15544 15821 15625 4235
15539 15825 15625 4235
15540 15822 15626 4235
15537 15826 15627 4235
15550 15828 15630 4235
15547 15825 15629 4236
15546 15824 15631 4235
15541 15826 15628 4235
15546 15827 15628 4236
15541 15827 15627 4235
15542 15825 15630 4236
15546 15830 15631 4235
15545 15829 15631 4235
15549 15825 15632 4235
15547 15826 15632 4235
15542 15825 15629 4236
15549 15824 15627 4235
15545 15826 15626 4236
15541 15831 15626 4236
15549 15829 15628 4235
15551 15829 15625 4236
15551 15832 15627 4235
15550 15830 15630 4237
15543 15828 15627 4236
15541 15830 15627 4235
15544 15826 15627 4236
15544 15829 15629 4235
15543 15829 15627 4236
15546 15831 15630 4235
15549 15831 15628 4236
15550 15829 15625 4235
15545 15829 15627 4236
15547 15828 15629 4236
15547 15830 15629 4236
15544 15828 15629 4236
15543 15831 15628 4235
15542 15832 15625 4236
15541 15830 15626 4236
15549 15828 15630 4235
15549 15828 15629 4236
15540 15826 15630 4236
15545 15828 15628 4236
15540 15828 15629 4236
15546 15829 15631 4237
15547 15828 15632 4236
15547 15831 15633 4236
15544 15826 15631 4236
15546 15827 15628 4236
15547 15827 15629 4235
15546 15826 15631 4235
15546 15826 15630 4236
15546 15829 15631 4236
15547 15826 15631 4236
